dataset,method,projection,intersections,zoning_4x4,zoning_8x8,global,grad_hist,skeleton,bbox_norm,ari_A,nmi_A,accuracy_A,macro_f1_A,ari_B,nmi_B,accuracy_B,macro_f1_B,ari_diff,ari_rel_diff,nmi_diff,nmi_rel_diff,accuracy_diff,accuracy_rel_diff,macro_f1_diff,macro_f1_rel_diff
noise0_shift2,kmeans,N,N,Y,N,Y,N,Y,N,0.2173670625763553,0.4235944187798532,0.442,0.3627384767068858,0.2695743493728736,0.5055520833770418,0.463,0.3852359215043523,0.052207286796518315,0.2401803022855833,0.08195766459718862,0.19348145528749977,0.02100000000000002,0.04751131221719461,0.022497444797466515,0.062021115051563123
noise0_shift2,maxmin,N,N,Y,N,Y,N,Y,N,0.1697576196265557,0.3787154565905345,0.366,0.3169433545490224,0.1627259084653501,0.3853466185266763,0.412,0.35898027293566,-0.0070317111612056005,-0.04142206503999311,0.006631161936141772,0.017509615255316486,0.045999999999999985,0.1256830601092896,0.04203691838663759,0.13263227571517244
noise0_shift2,agglomerative,N,N,Y,N,Y,N,Y,N,0.1985198154793724,0.4194277124075566,0.406,0.3323816038557951,0.339235016635794,0.585638334022647,0.516,0.4688718966082569,0.14071520115642158,0.7088219421151079,0.16621062161509037,0.3962795416188047,0.10999999999999999,0.27093596059113295,0.13649029275246177,0.41064334237847455
noise0_shift2,kmeans,N,N,Y,N,N,Y,Y,N,0.5640775734874215,0.7497566397543741,0.691,0.6555544995129895,0.8346315596473322,0.9203126188106252,0.894,0.85643822813774,0.27055398615991066,0.47963967878957664,0.17055597905625108,0.22748178543924133,0.20300000000000007,0.2937771345875544,0.20088372862475046,0.30643330001393737
noise0_shift2,maxmin,N,N,Y,N,N,Y,Y,N,0.2566350562882307,0.5351399847248334,0.492,0.4216488418758007,0.3828793963566683,0.6731906219849039,0.582,0.5063465602348685,0.1262443400684376,0.49192164895294227,0.1380506372600705,0.2579710752338111,0.08999999999999997,0.18292682926829262,0.08469771835906775,0.20087264554616277
noise0_shift2,agglomerative,N,N,Y,N,N,Y,Y,N,0.6667624436887449,0.826914988387382,0.725,0.6885728399246787,0.8016571803589894,0.9197361902087028,0.857,0.8215826583837907,0.13489473667024443,0.20231303959467667,0.09282120182132081,0.11224999319741098,0.132,0.1820689655172414,0.13300981845911208,0.19316739021199517
noise0_shift2,kmeans,N,N,N,Y,Y,Y,N,N,0.259893465875567,0.4647537339762548,0.44,0.4352549586340684,0.2647860268222404,0.5054867929995162,0.452,0.3985140942779067,0.004892560946673397,0.018825255687712747,0.04073305902326135,0.08764439324621431,0.01200000000000001,0.027272727272727296,-0.036740864356161695,-0.08441228210578715
noise0_shift2,maxmin,N,N,N,Y,Y,Y,N,N,0.2010235280788353,0.4267385299957894,0.417,0.4044144184417059,0.2282550959859438,0.4429503853223491,0.454,0.4140811759262832,0.027231567907108484,0.13546458052626104,0.01621185532655972,0.037990137255053305,0.03700000000000003,0.08872901678657083,0.009666757484577293,0.023903098019663466
noise0_shift2,agglomerative,N,N,N,Y,Y,Y,N,N,0.2863311736081853,0.4980358937751906,0.439,0.3881514834992141,0.2482411523020729,0.5035202588294607,0.437,0.3684843917516943,-0.03809002130611239,-0.1330278531189016,0.005484365054270135,0.011011987535070582,-0.0020000000000000018,-0.004555808656036451,-0.019667091747519794,-0.050668598687861555
noise0_shift2,kmeans,N,N,N,Y,Y,N,Y,N,0.2334168321136192,0.4620923204676595,0.396,0.3487953902736041,0.2330140002569206,0.4505798714769435,0.431,0.4070488620327722,-0.00040283185669859334,-0.0017258046604904174,-0.011512448990716018,-0.02491374229951467,0.034999999999999976,0.08838383838383831,0.05825347175916806,0.16701330746794713
noise0_shift2,maxmin,N,N,N,Y,Y,N,Y,N,0.1784798017467953,0.3982885238872756,0.393,0.3808958873001705,0.1661337464458104,0.3757920706381526,0.395,0.3106119421409413,-0.012346055300984926,-0.06917340326554125,-0.022496453249122972,-0.05648280555402084,0.0020000000000000018,0.005089058524173033,-0.0702839451592292,-0.1845227199941934
noise0_shift2,agglomerative,N,N,N,Y,Y,N,Y,N,0.2003773436797524,0.4292832052243357,0.371,0.3303526070862547,0.2825405634671913,0.5174227619133809,0.455,0.3676112671706611,0.0821632197874389,0.41004246427557206,0.08813955668904516,0.20531797101865423,0.08400000000000002,0.2264150943396227,0.037258660084406425,0.11278451958660714
noise0_shift2,kmeans,N,N,N,Y,N,Y,Y,N,0.2802231225452709,0.5078547804366199,0.465,0.4651152653075199,0.3787489775761622,0.6122147843689457,0.544,0.4609236956522132,0.09852585503089134,0.35159787720577623,0.1043600039323258,0.2054918215845167,0.07900000000000001,0.1698924731182796,-0.004191569655306704,-0.009011894401133808
noise0_shift2,maxmin,N,N,N,Y,N,Y,Y,N,0.2272948437528137,0.4608315877321653,0.446,0.3975461540587371,0.2815801851796584,0.5450131969900345,0.491,0.4187978393128841,0.054285341426844685,0.23883226091076992,0.08418160925786916,0.18267326177040494,0.044999999999999984,0.10089686098654704,0.021251685254147,0.05345715217510841
noise0_shift2,agglomerative,N,N,N,Y,N,Y,Y,N,0.3244751718500345,0.5761560076086442,0.488,0.4013867073391932,0.447860913587237,0.6943316423766167,0.594,0.5276452296313902,0.12338574173720251,0.38026250524409544,0.11817563476797255,0.20511047911912728,0.10599999999999998,0.21721311475409832,0.12625852229219697,0.31455581359225676
noise0_shift2,kmeans,N,N,N,N,Y,Y,Y,N,0.4498132222952352,0.6718580795530041,0.623,0.5978884569374024,0.5032437370027015,0.7103983795653483,0.66,0.5932591792863119,0.05343051470746635,0.11878377970934166,0.03854030001234421,0.05736375163931283,0.03700000000000003,0.05939004815409315,-0.0046292776510905576,-0.00774271119867971
noise0_shift2,maxmin,N,N,N,N,Y,Y,Y,N,0.2511869455849973,0.531279233477551,0.495,0.4305638934358671,0.3108339912245369,0.6125544892845927,0.569,0.5008545043306569,0.0596470456395396,0.23746077050551206,0.08127525580704165,0.15298029865584026,0.07399999999999995,0.1494949494949494,0.07029061089478983,0.16325245095188104
noise0_shift2,agglomerative,N,N,N,N,Y,Y,Y,N,0.4303425087904903,0.7034525264987649,0.61,0.5522059646565686,0.4060312021401326,0.6877036685818511,0.616,0.5655274912609727,-0.02431130665035769,-0.05649292401693346,-0.015748857916913828,-0.02238794705209077,0.006000000000000005,0.009836065573770501,0.01332152660440411,0.024124199043538255
noise0_shift2,kmeans,Y,Y,Y,Y,N,N,N,N,0.2193386757732069,0.4525883579564272,0.389,0.3395249954160655,0.2099231759179895,0.4466454890110939,0.398,0.3270766652312219,-0.00941549985521739,-0.042926765295842696,-0.005942868945333302,-0.013130848023062603,0.009000000000000008,0.02313624678663241,-0.012448330184843592,-0.03666395803816736
noise0_shift2,maxmin,Y,Y,Y,Y,N,N,N,N,0.1523041732211089,0.3406485090438597,0.36,0.2922562972941332,0.1297218443813955,0.3156333945700071,0.363,0.2922262346324533,-0.022582328839713395,-0.14827124143820605,-0.025015114473852573,-0.07343379997189946,0.0030000000000000027,0.008333333333333342,-3.0062661679930436e-05,-0.00010286403392593011
noise0_shift2,agglomerative,Y,Y,Y,Y,N,N,N,N,0.2466705198011736,0.5018728213763153,0.423,0.375081982903671,0.2402326296864197,0.478016942062733,0.455,0.4141085584686975,-0.0064378901147539025,-0.02609914682931346,-0.023855879313582296,-0.04753371431463636,0.03200000000000003,0.07565011820330976,0.03902657556502648,0.10404812106117432
noise0_shift2,kmeans,Y,Y,Y,N,Y,N,N,N,0.1888307756975253,0.4139684029236843,0.397,0.3327526890160082,0.1828780619912714,0.4021237926617974,0.411,0.3260348520604214,-0.005952713706253887,-0.03152406531332117,-0.011844610261886934,-0.028612353450730647,0.013999999999999957,0.03526448362720392,-0.006717836955586809,-0.020188678190557387
noise0_shift2,maxmin,Y,Y,Y,N,Y,N,N,N,0.1219066196388211,0.3229364465151039,0.36,0.2872582762208283,0.1834765223660298,0.3892309600739202,0.399,0.3365641048192524,0.06156990272720869,0.50505791161813,0.06629451355881633,0.2052865641962023,0.039000000000000035,0.10833333333333343,0.04930582859842414,0.17164284784790865
noise0_shift2,agglomerative,Y,Y,Y,N,Y,N,N,N,0.2425642532321585,0.5078870567879822,0.485,0.4238764788263108,0.2588671579547581,0.5418860857033477,0.488,0.4145860643368412,0.016302904722599626,0.06721066482535701,0.03399902891536555,0.06694210545625003,0.0030000000000000027,0.006185567010309284,-0.0092904144894696,-0.021917740081247764
noise0_shift2,kmeans,Y,Y,Y,N,N,Y,N,N,0.2227702612061861,0.4835660997222352,0.457,0.4131250062546069,0.2204696178694992,0.4377061684029752,0.454,0.4041742532206067,-0.0023006433366868917,-0.01032742577142072,-0.04585993131925997,-0.09483694441277488,-0.0030000000000000027,-0.006564551422319481,-0.008950753034000225,-0.02166596768166563
noise0_shift2,maxmin,Y,Y,Y,N,N,Y,N,N,0.2036569304022237,0.4129625858026762,0.4,0.3571465898908757,0.196663981729206,0.4219976535517236,0.437,0.3984295711463103,-0.006992948673017724,-0.0343369050059166,0.009035067749047387,0.021878659374155913,0.03699999999999998,0.09249999999999994,0.04128298125543456,0.11559113939194648
noise0_shift2,agglomerative,Y,Y,Y,N,N,Y,N,N,0.2817412109763298,0.5803302186980367,0.514,0.4897122669047563,0.3306590930311511,0.6073509449802732,0.517,0.4837556226658299,0.04891788205482128,0.17362700289852542,0.027020726282236507,0.04656094997578647,0.0030000000000000027,0.005836575875486387,-0.00595664423892639,-0.012163559382687247
noise0_shift2,kmeans,Y,Y,Y,N,N,N,Y,N,0.2209449715749193,0.4319593502121724,0.445,0.371615480262794,0.1912766338549607,0.4161050853088873,0.41,0.3359304053923772,-0.02966833771995861,-0.13427930723419293,-0.01585426490328512,-0.03670314092170415,-0.03500000000000003,-0.0786516853932585,-0.03568507487041683,-0.096026879303256
noise0_shift2,maxmin,Y,Y,Y,N,N,N,Y,N,0.1889651320753422,0.4006114122601029,0.405,0.3407752526579469,0.1562424754549993,0.3518654858099242,0.378,0.3158971650739537,-0.032722656620342905,-0.1731676963943595,-0.04874592645017867,-0.12167882630994459,-0.027000000000000024,-0.06666666666666672,-0.02487808758399318,-0.07300438453189134
noise0_shift2,agglomerative,Y,Y,Y,N,N,N,Y,N,0.2381306300458749,0.4764918236478051,0.445,0.3647781215073929,0.3062772855435952,0.5712166606414261,0.498,0.4348510429138096,0.06814665549772028,0.2861734145019148,0.09472483699362094,0.1987963534577584,0.05299999999999999,0.11910112359550559,0.07007292140641669,0.19209737995483517
noise0_shift2,kmeans,Y,Y,N,Y,Y,N,N,N,0.1942127659574468,0.4198838596175314,0.371,0.3660499369704634,0.1992413618721486,0.4323975407688849,0.393,0.3266310683181922,0.005028595914701811,0.025892200700151746,0.01251368115135354,0.029802720120635607,0.02200000000000002,0.05929919137466313,-0.03941886865227118,-0.10768713410665576
noise0_shift2,maxmin,Y,Y,N,Y,Y,N,N,N,0.1588323042184281,0.3548051354974013,0.358,0.2837985712084139,0.1447474042973379,0.3527900266791131,0.386,0.3097444979245333,-0.014084899921090188,-0.08867780386614844,-0.0020151088182882027,-0.005679480415251662,0.028000000000000025,0.07821229050279337,0.025945926716119394,0.09142373975190106
noise0_shift2,agglomerative,Y,Y,N,Y,Y,N,N,N,0.2534104410942431,0.507694395370964,0.412,0.3354030212953729,0.2333554941128957,0.4847673430303024,0.469,0.3708252645703929,-0.02005494698134741,-0.07914017628772049,-0.022927052340661558,-0.04515915982076016,0.056999999999999995,0.1383495145631068,0.03542224327501997,0.10561098447537641
noise0_shift2,kmeans,Y,Y,N,Y,N,Y,N,N,0.232995998232872,0.4761709356923871,0.402,0.3615982484204454,0.223950258444594,0.4562450003700544,0.403,0.3697276218196792,-0.009045739788277996,-0.03882358434000686,-0.019925935322332722,-0.04184618133687426,0.0010000000000000009,0.0024875621890547285,0.008129373399233808,0.022481783124627987
noise0_shift2,maxmin,Y,Y,N,Y,N,Y,N,N,0.2118060405339529,0.4252060968849495,0.427,0.3857671224596679,0.1474170676784576,0.3431715859829951,0.392,0.3424824237516722,-0.0643889728554953,-0.3039997003540304,-0.0820345109019544,-0.19292882087754015,-0.034999999999999976,-0.08196721311475404,-0.04328469870799567,-0.112204219042853
noise0_shift2,agglomerative,Y,Y,N,Y,N,Y,N,N,0.2451126611318386,0.505428721563827,0.425,0.3822169563243563,0.2934089148607366,0.558084281991203,0.492,0.4363630839481803,0.04829625372889801,0.19703696049760944,0.05265556042737596,0.10417999251102406,0.067,0.15764705882352942,0.05414612762382398,0.14166333211516285
noise0_shift2,kmeans,Y,Y,N,Y,N,N,Y,N,0.1711674759827553,0.3901049642872943,0.374,0.3053066565004398,0.1957697489321404,0.4221875885635871,0.409,0.372903885888044,0.024602272949385107,0.14373217112732167,0.032082624276292826,0.08224100489186663,0.034999999999999976,0.09358288770053469,0.06759722938760421,0.22140765013915387
noise0_shift2,maxmin,Y,Y,N,Y,N,N,Y,N,0.1729188533244191,0.3658595627778529,0.383,0.3179026619415921,0.1168486390687111,0.3157772652632346,0.355,0.3223491766849777,-0.05607021425570799,-0.3242573795612252,-0.050082297514618346,-0.13688940404990296,-0.028000000000000025,-0.07310704960835515,0.004446514743385588,0.013987032119292354
noise0_shift2,agglomerative,Y,Y,N,Y,N,N,Y,N,0.2451126611318386,0.505428721563827,0.425,0.3822169563243563,0.2615074058085573,0.5242754290610664,0.447,0.3803519407168342,0.016394744676718698,0.06688656800107305,0.01884670749723938,0.03728855661175433,0.02200000000000002,0.05176470588235299,-0.0018650156075221136,-0.004879468523472379
noise0_shift2,kmeans,Y,Y,N,N,Y,Y,N,N,0.2016918814451918,0.4461773569212189,0.416,0.3163271908694753,0.1850956127145318,0.4160855712455341,0.416,0.3308273095278302,-0.016596268730660002,-0.08228525913756181,-0.030091785675684823,-0.06744355178247671,0.0,0.0,0.014500118658354877,0.0458389891128202
noise0_shift2,maxmin,Y,Y,N,N,Y,Y,N,N,0.1570374836777762,0.3771010500051658,0.387,0.3357793882268743,0.2052319776116387,0.409541536616377,0.443,0.3746523791691051,0.04819449393386249,0.30689802717899084,0.03244048661121118,0.08602597794614146,0.055999999999999994,0.14470284237726097,0.03887299094223079,0.11576943762839212
noise0_shift2,agglomerative,Y,Y,N,N,Y,Y,N,N,0.227401622564258,0.4891814229602421,0.464,0.4354461617601942,0.2778563247355891,0.5363556242942561,0.484,0.3742131063322724,0.05045470217133108,0.2218748556073906,0.04717420133401401,0.09643498121523733,0.019999999999999962,0.04310344827586199,-0.06123305542792179,-0.14062141501121697
noise0_shift2,kmeans,Y,Y,N,N,Y,N,Y,N,0.1685133526800636,0.4034329374889609,0.38,0.2962790844173516,0.1801776787847335,0.4015625170312329,0.401,0.3194926384989689,0.011664326104669914,0.06921900205033361,-0.001870420457728006,-0.004636261157479701,0.02100000000000002,0.05526315789473689,0.023213554081617294,0.07835029640134053
noise0_shift2,maxmin,Y,Y,N,N,Y,N,Y,N,0.1153695429411121,0.3037374601022761,0.346,0.2804685035196743,0.1193741288361563,0.3426257837601614,0.368,0.2940342268788664,0.00400458589504421,0.03471094530632114,0.038888323657885304,0.128032688641008,0.02200000000000002,0.0635838150289018,0.013565723359192094,0.04836808122463736
noise0_shift2,agglomerative,Y,Y,N,N,Y,N,Y,N,0.2370916021217317,0.5075587648961225,0.47,0.393693201933286,0.2744132156466232,0.5495620937198529,0.503,0.3992885682555318,0.037321613524891495,0.15741432084013326,0.04200332882373037,0.08275559743772096,0.03300000000000003,0.07021276595744687,0.005595366322245776,0.014212504292095826
noise0_shift2,kmeans,Y,Y,N,N,N,Y,Y,N,0.2211849966768314,0.458050783041153,0.41,0.3374020539800628,0.2830363664716069,0.5314411919801728,0.485,0.4389158584114083,0.06185136979477551,0.27963637101998023,0.07339040893901982,0.16022330199231677,0.07500000000000001,0.18292682926829273,0.1015138044313455,0.3008689580690697
noise0_shift2,maxmin,Y,Y,N,N,N,Y,Y,N,0.1546330730283317,0.3595242531347163,0.353,0.3097701026917799,0.1806340974839946,0.4092162159999666,0.356,0.2808088336296624,0.02600102445566288,0.1681465933933745,0.049691962865250294,0.13821588510923172,0.0030000000000000027,0.008498583569405107,-0.02896126906211749,-0.0934927832300648
noise0_shift2,agglomerative,Y,Y,N,N,N,Y,Y,N,0.2460034956964081,0.4844617050869818,0.425,0.3169483184059085,0.2796367653883908,0.5681400013860188,0.476,0.4201180916481727,0.03363326969198269,0.1367186657115205,0.08367829629903706,0.1727242740146266,0.05099999999999999,0.11999999999999998,0.10316977324226423,0.32550976689561434
noise0_shift2,kmeans,Y,N,Y,Y,Y,N,N,N,0.2432741571376392,0.4513303552345608,0.424,0.404024539855592,0.1946536317375668,0.4049175986758429,0.406,0.3497752364551961,-0.04862052540007239,-0.19985898203138758,-0.04641275655871785,-0.10283544197818621,-0.01799999999999996,-0.04245283018867915,-0.05424930340039591,-0.13427229796434123
noise0_shift2,maxmin,Y,N,Y,Y,Y,N,N,N,0.1791463776685463,0.3931389071346996,0.385,0.3186498574823623,0.1748343735987432,0.391182506568862,0.36,0.2897949063990847,-0.004312004069803088,-0.024069725137178536,-0.001956400565837624,-0.004976359577576254,-0.025000000000000022,-0.06493506493506498,-0.028854951083277625,-0.09055378625071184
noise0_shift2,agglomerative,Y,N,Y,Y,Y,N,N,N,0.2224814974736297,0.4876601465554515,0.428,0.3934234837627745,0.2519183873174501,0.5116915561340449,0.472,0.4028792714740958,0.029436889843820396,0.13231163120568934,0.024031409578593455,0.04927901069697288,0.043999999999999984,0.10280373831775698,0.009455787711321328,0.024034629607984855
noise0_shift2,kmeans,Y,N,Y,Y,N,Y,N,N,0.2316376127703952,0.4555186072730298,0.395,0.3530490320928227,0.3165075372604628,0.5342136795576843,0.494,0.5021788509800882,0.08486992449006761,0.3663909478042874,0.0786950722846545,0.1727592924376107,0.09899999999999998,0.250632911392405,0.1491298188872655,0.42240540358727485
noise0_shift2,maxmin,Y,N,Y,Y,N,Y,N,N,0.2012714241087562,0.4232312643091032,0.408,0.3617796149712147,0.2448767525088599,0.4615322333368071,0.445,0.3976825477652775,0.0436053284001037,0.21664937580280516,0.03830096902770391,0.09049654942251889,0.03700000000000003,0.090686274509804,0.035902932794062814,0.09923978938647349
noise0_shift2,agglomerative,Y,N,Y,Y,N,Y,N,N,0.2846512414812169,0.5417732885213681,0.474,0.4305853361824643,0.4014377334554937,0.6268054589573124,0.567,0.5436807270914965,0.11678649197427682,0.41027922930026334,0.08503217043594435,0.15695157409479887,0.09299999999999997,0.19620253164556958,0.1130953909090322,0.26265499868557307
noise0_shift2,kmeans,Y,N,Y,Y,N,N,Y,N,0.2466589094376179,0.4596699526241349,0.42,0.3588131644680376,0.3356741176495786,0.5480611923528742,0.505,0.463687279146325,0.08901520821196071,0.36088381487988946,0.0883912397287393,0.19229283798981628,0.08500000000000002,0.20238095238095244,0.10487411467828739,0.2922805656636641
noise0_shift2,maxmin,Y,N,Y,Y,N,N,Y,N,0.2230418549939861,0.4413406155062834,0.419,0.3684352862433904,0.248053898229044,0.4702205573605413,0.458,0.3829945612413442,0.0250120432350579,0.11214058112874063,0.028879941854257907,0.06543685498133525,0.039000000000000035,0.09307875894988075,0.014559274997953786,0.03951650545310649
noise0_shift2,agglomerative,Y,N,Y,Y,N,N,Y,N,0.2487979995762335,0.5004654852699643,0.425,0.4092214280987453,0.3451214789060733,0.6043650634847553,0.528,0.4574081143009566,0.09632347932983981,0.38715536095106584,0.10389957821479101,0.20760588147001754,0.10300000000000004,0.2423529411764707,0.04818668620221134,0.11775210898922886
noise0_shift2,kmeans,Y,N,Y,N,Y,Y,N,N,0.3361386016436733,0.5633403563781555,0.509,0.5154881339850774,0.3884917038584707,0.6243976509319143,0.576,0.5454200377285353,0.05235310221479739,0.1557485571689703,0.061057294553758856,0.10838437875516362,0.06699999999999995,0.13163064833005883,0.02993190374345789,0.05806516536484305
noise0_shift2,maxmin,Y,N,Y,N,Y,Y,N,N,0.186126216003963,0.4380991411852506,0.45,0.3904704089372043,0.1854096193298381,0.4397806323042008,0.453,0.4234043550915939,-0.0007165966741249086,-0.003850057716263091,0.0016814911189501625,0.0038381520548088507,0.0030000000000000027,0.006666666666666672,0.032933946154389604,0.08434428166792547
noise0_shift2,agglomerative,Y,N,Y,N,Y,Y,N,N,0.3897998672597075,0.6323179672696294,0.543,0.5090887257649598,0.4664254002384291,0.6932122616096028,0.619,0.5585625480587771,0.0766255329787216,0.19657660100656008,0.0608942943399734,0.09630328014071313,0.07599999999999996,0.1399631675874769,0.04947382229381736,0.09718113914127188
noise0_shift2,kmeans,Y,N,Y,N,Y,N,Y,N,0.2133239812316279,0.4105457710554839,0.427,0.3862310070965576,0.2763370964086766,0.4902785510557724,0.463,0.4044032346478957,0.06301311517704869,0.2953869265576327,0.0797327800002885,0.19421167046807278,0.03600000000000003,0.08430913348946144,0.01817222755133807,0.047050151897294515
noise0_shift2,maxmin,Y,N,Y,N,Y,N,Y,N,0.1746445595386513,0.4042010577853869,0.39,0.3369101200121019,0.1548697243766288,0.3794164808835079,0.404,0.3523851060807993,-0.019774835162022497,-0.11322903624516313,-0.02478457690187902,-0.06131744691039019,0.014000000000000012,0.03589743589743593,0.015474986068697405,0.04593209033952895
noise0_shift2,agglomerative,Y,N,Y,N,Y,N,Y,N,0.2543542931449521,0.5021107856825916,0.464,0.3901755682703288,0.3379936892413464,0.5834567796195167,0.516,0.4662935294777222,0.08363939609639426,0.328830290467044,0.0813459939369251,0.16200805928982337,0.05199999999999999,0.11206896551724135,0.07611796120739339,0.19508643645943488
noise0_shift2,kmeans,Y,N,Y,N,N,Y,Y,N,0.5749487132441753,0.7445129974066949,0.719,0.6854600448901695,0.7172975536212611,0.8486289035140675,0.807,0.7677124503436303,0.14234884037708584,0.24758528386623527,0.10411590610737265,0.13984430959571104,0.08800000000000008,0.1223922114047289,0.0822524054534608,0.11999591524935638
noise0_shift2,maxmin,Y,N,Y,N,N,Y,Y,N,0.269800370938205,0.5405153539019627,0.502,0.4283799773303015,0.415404009649336,0.6982984353396915,0.627,0.5796506840232427,0.14560363871113097,0.5396717513945893,0.1577830814377288,0.29191230239566346,0.125,0.24900398406374502,0.15127070669294124,0.3531227291146343
noise0_shift2,agglomerative,Y,N,Y,N,N,Y,Y,N,0.6867112538063127,0.8450556815917493,0.752,0.7210989338701259,0.8016571803589894,0.9197361902087028,0.857,0.8215826583837907,0.11494592655267666,0.1673861115797255,0.07468050861695352,0.08837347673503018,0.10499999999999998,0.13962765957446807,0.10048372451366483,0.1393480419869301
noise0_shift2,kmeans,Y,N,N,Y,Y,Y,N,N,0.230342317852568,0.4480105152458475,0.42,0.3833653625645076,0.2754346960019534,0.4910301422138198,0.461,0.4062839879849241,0.04509237814938541,0.19576245724090985,0.04301962696797229,0.09602369923028505,0.041000000000000036,0.0976190476190477,0.022918625420416505,0.059782723371520206
noise0_shift2,maxmin,Y,N,N,Y,Y,Y,N,N,0.1976502966714737,0.421950075053527,0.413,0.4009824650689408,0.2267969641438849,0.4439843379230804,0.453,0.4142100241877589,0.02914666747241118,0.14746584226411552,0.0220342628695534,0.052220070980573276,0.040000000000000036,0.09685230024213085,0.013227559118818066,0.03298787421176598
noise0_shift2,agglomerative,Y,N,N,Y,Y,Y,N,N,0.2863311736081853,0.4980358937751906,0.439,0.3881514834992141,0.3642094874061592,0.598721634702296,0.517,0.4579083325367883,0.07787831379797394,0.27198684941145246,0.10068574092710542,0.20216563140437857,0.07800000000000001,0.17767653758542146,0.06975684903757423,0.17971552860937468
noise0_shift2,kmeans,Y,N,N,Y,Y,N,Y,N,0.2344427426647778,0.4535308581894175,0.434,0.417969603308076,0.2570828242093673,0.4684819700063821,0.436,0.3615901853898082,0.02264008154458949,0.09656976917797716,0.014951111816964568,0.0329660298676308,0.0020000000000000018,0.00460829493087558,-0.05637941791826778,-0.13488879926206448
noise0_shift2,maxmin,Y,N,N,Y,Y,N,Y,N,0.177548028767824,0.3969231281061,0.39,0.3518557680831656,0.1661337464458104,0.3757920706381526,0.395,0.3106119421409413,-0.011414282322013608,-0.06428842044165885,-0.021131057467947356,-0.0532371534225612,0.0050000000000000044,0.012820512820512832,-0.04124382594222431,-0.11721799010688892
noise0_shift2,agglomerative,Y,N,N,Y,Y,N,Y,N,0.2003773436797524,0.4292832052243357,0.371,0.3303526070862547,0.2805226750994658,0.5101455417593073,0.454,0.3676554315838203,0.08014533141971342,0.3999720225246797,0.08086233653497155,0.18836594479095528,0.08300000000000002,0.22371967654986527,0.03730282449756561,0.11291820829440552
noise0_shift2,kmeans,Y,N,N,Y,N,Y,Y,N,0.2671342545005934,0.4842887748375857,0.445,0.4188904282173678,0.4687353508059099,0.6793404036111576,0.595,0.5405687312969361,0.20160109630531647,0.7546808127703766,0.19505162877357185,0.40275893001853214,0.14999999999999997,0.3370786516853932,0.12167830307956823,0.29047764017283234
noise0_shift2,maxmin,Y,N,N,Y,N,Y,Y,N,0.1952684558724253,0.4376032573388228,0.402,0.3327615602167125,0.2815801851796584,0.5450131969900345,0.491,0.4187978393128841,0.08631172930723308,0.4420157312229841,0.10740993965121165,0.24545050305246566,0.08899999999999997,0.22139303482587055,0.08603627909617162,0.25855233711532094
noise0_shift2,agglomerative,Y,N,N,Y,N,Y,Y,N,0.3244751718500345,0.576156007608644,0.488,0.4013867073391932,0.447860913587237,0.6943316423766167,0.594,0.5276452296313902,0.12338574173720251,0.38026250524409544,0.11817563476797266,0.20511047911912753,0.10599999999999998,0.21721311475409832,0.12625852229219697,0.31455581359225676
noise0_shift2,kmeans,Y,N,N,N,Y,Y,Y,N,0.4450208143782317,0.6817222392722416,0.616,0.5566127534712321,0.4748532869312092,0.6768551691423276,0.629,0.6004033307613822,0.029832472552977496,0.06703612862391264,-0.004867070129914053,-0.007139374146147546,0.013000000000000012,0.02110389610389612,0.04379057729015012,0.07867332722266378
noise0_shift2,maxmin,Y,N,N,N,Y,Y,Y,N,0.2874355506271764,0.5698717779529268,0.545,0.4724655364433845,0.3056330790212278,0.6097977976937669,0.566,0.4986788234454405,0.01819752839405142,0.0633099432354311,0.03992601974084009,0.07006140904934953,0.020999999999999908,0.03853211009174295,0.026213287002055996,0.055481902869326284
noise0_shift2,agglomerative,Y,N,N,N,Y,Y,Y,N,0.4748893645107578,0.7111734813172921,0.617,0.5587907397324866,0.4561980818427724,0.7319797849112819,0.653,0.5984614431964499,-0.01869128266798542,-0.039359236202818774,0.020806303593989828,0.02925629841462977,0.03600000000000003,0.0583468395461913,0.039670703463963286,0.07099384553680164
noise0_shift2,kmeans,N,Y,Y,Y,Y,N,N,N,0.2309834357543668,0.4488865291924507,0.428,0.3816531924483005,0.1904558712290917,0.4266246007347025,0.391,0.3007582410770077,-0.04052756452527512,-0.17545658368495773,-0.022261928457748215,-0.049593665681608994,-0.03699999999999998,-0.08644859813084108,-0.08089495137129277,-0.2119593205872396
noise0_shift2,maxmin,N,Y,Y,Y,Y,N,N,N,0.199867398157032,0.3945081919513949,0.411,0.3301332378496307,0.1456369965837343,0.3494049007473645,0.385,0.3618543782022149,-0.0542304015732977,-0.2713319034187352,-0.045103291204030393,-0.11432789514694618,-0.025999999999999968,-0.06326034063260333,0.031721140352584165,0.09608587296209335
noise0_shift2,agglomerative,N,Y,Y,Y,Y,N,N,N,0.2301779477148872,0.479401436919657,0.411,0.3447220410274575,0.2491244734385519,0.5010704082988051,0.447,0.3827948775078645,0.018946525723664703,0.08231251478153352,0.02166897137914814,0.04520005513204093,0.03600000000000003,0.0875912408759125,0.03807283648040699,0.1104450309209397
